IDSORT	FamilyID	Female	Male	cloneid	Rep	IncBlock	Tree	VOL
2436	28	Par915	Par903	410	3	26	1	NA
2437	30	Par904	Par903	431	3	26	2	699.4483
2438	23	Par901	Par924	318	3	26	3	495.8465
2439	14	Par925	Par908	194	3	26	4	246.8918
2440	9	Par912	Par915	108	3	26	5	NA
2441	43	Par912	Par929	638	3	27	1	NA
2442	4	Par906	Par901	52	3	27	2	297.4272
2443	30	Par904	Par903	427	3	27	3	444.4162
2444	24	Par915	Par904	338	3	27	4	482.4562
2445	13	Par901	Par916	181	3	27	5	502.5417
2446	13	Par901	Par916	175	3	28	1	294.4985
2448	24	Par915	Par904	330	3	28	3	714.0927
2449	32	Par928	Par930	464	3	28	4	NA
2450	43	Par912	Par929	637	3	28	5	576.6765
2451	40	Par922	Par917	582	3	29	1	782.2818
2452	53	Par924	Par907	766	3	29	2	359.1062
2454	22	Par913	Par923	312	3	29	4	469.0658
2455	9	Par912	Par915	112	3	29	5	549.9601
2458	6	Par911	Par921	85	3	30	3	495.8977
2459	10	Par905	Par930	136	3	30	4	584.4631
2460	54	Par919	Par920	781	3	30	5	409.574
2462	32	Par928	Par930	470	3	31	2	NA
2463	9	Par912	Par915	121	3	31	3	NA
2464	53	Par924	Par907	765	3	31	4	NA
2466	42	Par930	Par908	615	3	32	1	658.6208
2467	32	Par928	Par930	457	3	32	2	675.9392
2469	39	Par912	Par923	572	3	32	4	NA
2470	24	Par915	Par904	337	3	32	5	584.4631
2471	28	Par915	Par903	395	3	33	1	NA
2472	54	Par919	Par920	788	3	33	2	NA
2473	9	Par912	Par915	109	3	33	3	489.1513
2474	44	Par925	Par914	652	3	33	4	260.4118
2475	15	Par909	Par914	204	3	33	5	893.4074
2476	41	Par913	Par917	596	3	33	6	NA
2478	6	Par911	Par921	81	3	33	8	792.1766
2480	57	Par902	Par918	814	3	33	10	644.4687
2481	8	Par902	Par920	100	3	32	6	220.9172
2482	13	Par901	Par916	172	3	32	7	654.3433
2483	4	Par906	Par901	44	3	32	8	NA
2484	55	Par911	Par903	793	3	32	9	644.4687
2485	52	Par911	Par905	758	3	32	10	NA
2486	40	Par922	Par917	587	3	31	6	780.8486
2488	30	Par904	Par903	440	3	31	8	641.3024
2489	5	Par931	Par924	56	3	31	9	875.2649
2490	22	Par913	Par923	311	3	31	10	892.4445
2491	44	Par925	Par914	648	3	30	6	NA
2493	31	Par908	Par927	454	3	30	8	NA
2494	28	Par915	Par903	398	3	30	9	607.8228
2495	15	Par909	Par914	208	3	30	10	636.1055
2496	32	Par928	Par930	467	3	29	6	432.9977
2497	30	Par904	Par903	433	3	29	7	892.4445
2499	55	Par911	Par903	795	3	29	9	593.4271
2500	13	Par901	Par916	178	3	29	10	NA
2501	55	Par911	Par903	804	3	28	6	585.9211
2502	8	Par902	Par920	93	3	28	7	585.9211
2504	29	Par910	Par930	418	3	28	9	NA
2505	52	Par911	Par905	759	3	28	10	365.1897
2506	8	Par902	Par920	102	3	27	6	397.7127
2507	32	Par928	Par930	461	3	27	7	NA
2508	55	Par911	Par903	794	3	27	8	641.3024
2509	39	Par912	Par923	579	3	27	9	557.2439
2510	52	Par911	Par905	747	3	27	10	132.1898
2511	6	Par911	Par921	78	3	26	6	854.6525
2512	53	Par924	Par907	775	3	26	7	NA
2513	56	Par908	Par928	811	3	26	8	489.4625
2514	44	Par925	Par914	645	3	26	9	223.7134
2515	41	Par913	Par917	613	3	26	10	NA
2516	8	Par902	Par920	97	3	25	6	NA
2517	55	Par911	Par903	797	3	25	7	592.2497
2518	42	Par930	Par908	621	3	25	8	557.1907
2519	39	Par912	Par923	575	3	25	9	607.8228
2520	32	Par928	Par930	459	3	25	10	90.1897
2521	15	Par909	Par914	207	3	24	6	878.8789
2522	54	Par919	Par920	784	3	24	7	NA
2523	44	Par925	Par914	646	3	24	8	336.2834
2524	41	Par913	Par917	607	3	24	9	NA
2525	31	Par908	Par927	446	3	24	10	540.8851
2526	7	Par916	Par924	87	3	23	6	515.932
2528	28	Par915	Par903	403	3	23	8	663.6069
2530	15	Par909	Par914	203	3	23	10	581.6926
2531	14	Par925	Par908	198	3	34	1	NA
2532	9	Par912	Par915	120	3	34	2	565.548
2533	40	Par922	Par917	580	3	34	3	307.4795
2534	5	Par931	Par924	67	3	34	4	952.92
2535	27	Par923	Par905	390	3	34	5	NA
2539	40	Par922	Par917	591	3	35	4	506.5974
2540	30	Par904	Par903	423	3	35	5	502.5417
2541	55	Par911	Par903	792	3	36	1	690.488
2544	42	Par930	Par908	616	3	36	4	NA
2545	39	Par912	Par923	562	3	36	5	NA
2546	24	Par915	Par904	341	3	37	1	652.8318
2547	4	Par906	Par901	46	3	37	2	NA
2548	55	Par911	Par903	791	3	37	3	NA
2550	39	Par912	Par923	578	3	37	5	NA
2551	24	Par915	Par904	327	3	38	1	658.6208
2553	15	Par909	Par914	199	3	38	3	555.8971
2554	42	Par930	Par908	623	3	38	4	622.0541
2555	7	Par916	Par924	86	3	38	5	555.8971
2556	6	Par911	Par921	76	3	39	1	548.3911
2557	42	Par930	Par908	620	3	39	2	728.516
2558	31	Par908	Par927	451	3	39	3	NA
2559	41	Par913	Par917	605	3	39	4	630.1264
2560	28	Par915	Par903	401	3	39	5	508.5218
2561	6	Par911	Par921	74	3	40	1	370.4022
2562	15	Par909	Par914	201	3	40	2	561.1034
2564	41	Par913	Par917	604	3	40	4	NA
2565	58	Par919	Par926	817	3	40	5	NA
2567	52	Par911	Par905	757	3	41	2	204.5994
2568	42	Par930	Par908	627	3	41	3	653.4253
2569	32	Par928	Par930	462	3	41	4	475.761
2570	8	Par902	Par920	99	3	41	5	592.2497
2571	29	Par910	Par930	417	3	42	1	652.8318
2572	52	Par911	Par905	756	3	42	2	495.8465
2573	54	Par919	Par920	782	3	42	3	669.5582
2574	8	Par902	Par920	105	3	42	4	667.28
2576	41	Par913	Par917	602	3	43	1	533.2588
2577	6	Par911	Par921	75	3	43	2	522.4424
2579	7	Par916	Par924	90	3	43	4	886.2827
2580	15	Par909	Par914	200	3	43	5	NA
2581	58	Par919	Par926	828	3	44	1	476.5922
2582	28	Par915	Par903	396	3	44	2	663.6069
2583	54	Par919	Par920	777	3	44	3	451.0887
2586	41	Par913	Par917	603	3	44	6	NA
2587	23	Par901	Par924	320	3	44	7	605.9095
2588	15	Par909	Par914	214	3	44	8	557.1907
2589	10	Par905	Par930	139	3	44	9	71.0888
2590	6	Par911	Par921	73	3	44	10	757.2504
2591	58	Par919	Par926	819	3	43	6	NA
2592	51	Par905	Par921	739	3	43	7	468.8807
2594	31	Par908	Par927	456	3	43	9	787.2872
2595	23	Par901	Par924	323	3	43	10	NA
2596	39	Par912	Par923	569	3	42	6	607.8228
2597	32	Par928	Par930	460	3	42	7	535.499
2598	16	Par914	Par907	218	3	42	8	431.5459
2599	4	Par906	Par901	51	3	42	9	578.4151
2600	24	Par915	Par904	328	3	42	10	585.9211
2602	39	Par912	Par923	574	3	41	7	NA
2603	24	Par915	Par904	335	3	41	8	NA
2604	4	Par906	Par901	45	3	41	9	365.2604
2606	51	Par905	Par921	737	3	40	6	NA
2607	31	Par908	Par927	444	3	40	7	NA
2609	28	Par915	Par903	411	3	40	9	476.5922
2610	24	Par915	Par904	342	3	40	10	515.4821
2611	58	Par919	Par926	826	3	39	6	NA
2614	15	Par909	Par914	209	3	39	9	119.1945
2616	6	Par911	Par921	77	3	38	6	116.4563
2618	41	Par913	Par917	601	3	38	8	794.5653
2619	58	Par919	Par926	821	3	38	9	NA
2620	28	Par915	Par903	402	3	38	10	NA
2621	32	Par928	Par930	471	3	37	6	535.499
2623	29	Par910	Par930	416	3	37	8	612.1594
2624	52	Par911	Par905	753	3	37	9	623.396
2625	42	Par930	Par908	618	3	37	10	443.8614
2626	13	Par901	Par916	171	3	36	6	701.9167
2628	29	Par910	Par930	414	3	36	8	695.5594
2629	24	Par915	Par904	336	3	36	9	602.6528
2631	23	Par901	Par924	317	3	35	6	195.6913
2633	9	Par912	Par915	111	3	35	8	319.2389
2634	53	Par924	Par907	763	3	35	9	NA
2635	5	Par931	Par924	69	3	35	10	649.9616
2636	33	Par908	Par914	486	3	34	6	438.1752
2637	53	Par924	Par907	772	3	34	7	NA
2638	56	Par908	Par928	809	3	34	8	380.8272
2639	44	Par925	Par914	653	3	34	9	476.5922
2642	41	Par913	Par917	609	3	45	2	605.9095
2643	6	Par911	Par921	84	3	45	3	328.6903
2644	31	Par908	Par927	452	3	45	4	NA
2645	28	Par915	Par903	407	3	45	5	476.5922
2646	5	Par931	Par924	70	3	46	1	NA
2648	56	Par908	Par928	806	3	46	3	NA
2649	14	Par925	Par908	193	3	46	4	536.363
2650	23	Par901	Par924	316	3	46	5	528.2684
2651	56	Par908	Par928	808	3	47	1	NA
2652	9	Par912	Par915	110	3	47	2	528.2684
2654	33	Par908	Par914	481	3	47	4	528.2684
2655	53	Par924	Par907	776	3	47	5	255.5968
2657	23	Par901	Par924	325	3	48	2	300.1335
2658	15	Par909	Par914	210	3	48	3	611.016
2659	41	Par913	Par917	595	3	48	4	NA
2661	53	Par924	Par907	771	3	49	1	NA
2664	9	Par912	Par915	113	3	49	4	649.9616
2665	33	Par908	Par914	479	3	49	5	584.4631
2667	58	Par919	Par926	823	3	50	2	NA
2669	41	Par913	Par917	599	3	50	4	797.5037
2670	54	Par919	Par920	780	3	50	5	NA
2672	57	Par902	Par918	816	3	51	2	563.4031
2674	15	Par909	Par914	205	3	51	4	638.1987
2675	10	Par905	Par930	132	3	51	5	NA
2676	30	Par904	Par903	432	3	52	1	719.2351
2678	14	Par925	Par908	191	3	52	3	NA
2679	43	Par912	Par929	634	3	52	4	NA
2680	5	Par931	Par924	66	3	52	5	NA
2681	5	Par931	Par924	57	3	53	1	NA
2682	53	Par924	Par907	769	3	53	2	NA
2683	33	Par908	Par914	476	3	53	3	641.3024
2686	9	Par912	Par915	119	3	54	1	333.9147
2687	14	Par925	Par908	189	3	54	2	636.1055
2688	22	Par913	Par923	306	3	54	3	NA
2689	5	Par931	Par924	60	3	54	4	675.9392
2690	55	Par911	Par903	789	3	54	5	578.8824
2691	55	Par911	Par903	803	3	55	1	NA
2692	22	Par913	Par923	310	3	55	2	NA
2693	33	Par908	Par914	472	3	55	3	605.9095
2695	5	Par931	Par924	71	3	55	5	557.1907
2698	53	Par924	Par907	768	3	55	8	627.7423
2699	43	Par912	Par929	635	3	55	9	667.28
2700	40	Par922	Par917	590	3	55	10	439.2273
2701	53	Par924	Par907	770	3	54	6	NA
2702	43	Par912	Par929	633	3	54	7	NA
2703	40	Par922	Par917	584	3	54	8	607.8228
2704	33	Par908	Par914	474	3	54	9	981.1531
2705	30	Par904	Par903	429	3	54	10	457.0193
2707	14	Par925	Par908	188	3	53	7	NA
2708	43	Par912	Par929	636	3	53	8	NA
2709	55	Par911	Par903	790	3	53	9	NA
2710	40	Par922	Par917	585	3	53	10	658.6208
2712	33	Par908	Par914	477	3	52	7	NA
2713	53	Par924	Par907	761	3	52	8	470.157
2714	22	Par913	Par923	305	3	52	9	NA
2715	40	Par922	Par917	588	3	52	10	672.5673
2716	41	Par913	Par917	597	3	51	6	780.8486
2717	23	Par901	Par924	315	3	51	7	282.1283
2718	28	Par915	Par903	397	3	51	8	785.9848
2719	30	Par904	Par903	434	3	51	9	NA
2720	6	Par911	Par921	82	3	51	10	515.4821
2721	23	Par901	Par924	321	3	50	6	NA
2723	7	Par916	Par924	89	3	50	8	NA
2724	28	Par915	Par903	408	3	50	9	766.8286
2726	56	Par908	Par928	807	3	49	6	482.4562
2727	40	Par922	Par917	594	3	49	7	663.6069
2730	14	Par925	Par908	190	3	49	10	NA
2732	31	Par908	Par927	455	3	48	7	565.548
2733	28	Par915	Par903	400	3	48	8	NA
2735	44	Par925	Par914	649	3	48	10	669.5582
2736	44	Par925	Par914	650	3	47	6	627.7423
2737	40	Par922	Par917	589	3	47	7	548.3911
2738	27	Par923	Par905	392	3	47	8	NA
2739	23	Par901	Par924	314	3	47	9	421.4353
2740	14	Par925	Par908	192	3	47	10	NA
2741	27	Par923	Par905	379	3	46	6	561.1034
2743	9	Par912	Par915	118	3	46	8	681.5276
2744	30	Par904	Par903	424	3	46	9	445.158
2745	40	Par922	Par917	592	3	46	10	528.2684
2747	15	Par909	Par914	202	3	45	7	732.626
2748	23	Par901	Par924	326	3	45	8	327.2021
2750	44	Par925	Par914	644	3	45	10	359.8137
2751	50	Par908	Par909	733	3	56	1	NA
2752	47	Par928	Par904	684	3	56	2	533.3791
2754	38	Par923	Par931	552	3	56	4	333.4497
2755	20	Par917	Par901	283	3	56	5	NA
2756	17	Par916	Par919	237	3	57	1	563.4031
2757	2	Par910	Par908	23	3	57	2	NA
2759	60	Par929	Par904	836	3	57	4	568.8899
2761	46	Par927	Par931	679	3	58	1	515.4821
2763	49	Par906	Par929	712	3	58	3	445.158
2766	38	Par923	Par931	542	3	59	1	515.4821
2767	12	Par917	Par921	166	3	59	2	794.5653
2768	61	Par912	Par904	854	3	59	3	NA
2772	16	Par914	Par907	223	3	60	2	365.1897
2773	11	Par929	Par920	147	3	60	3	NA
2775	37	Par906	Par920	532	3	60	5	495.8977
2776	26	Par922	Par921	364	3	61	1	476.5922
2777	36	Par912	Par920	527	3	61	2	NA
2778	34	Par925	Par907	502	3	61	3	397.9409
2779	45	Par901	Par919	664	3	61	4	838.0671
2780	21	Par932	Par931	287	3	61	5	672.5673
2781	17	Par916	Par919	238	3	62	1	NA
2783	50	Par908	Par909	729	3	62	3	501.5615
2785	37	Par906	Par920	534	3	62	5	220.3774
2786	10	Par905	Par930	137	3	63	1	732.626
2787	21	Par932	Par931	286	3	63	2	717.369
2788	61	Par912	Par904	858	3	63	3	NA
2791	2	Par910	Par908	20	3	64	1	NA
2792	17	Par916	Par919	231	3	64	2	364.0896
2793	60	Par929	Par904	835	3	64	3	NA
2794	50	Par908	Par909	734	3	64	4	607.8228
2795	25	Par905	Par927	361	3	64	5	NA
2797	50	Par908	Par909	725	3	65	2	684.5983
2799	38	Par923	Par931	555	3	65	4	NA
2800	2	Par910	Par908	25	3	65	5	NA
2801	21	Par932	Par931	288	3	66	1	NA
2802	26	Par922	Par921	370	3	66	2	535.499
2805	34	Par925	Par907	488	3	66	5	542.7295
2806	48	Par910	Par911	703	3	66	6	744.2501
2807	18	Par917	Par911	248	3	66	7	NA
2809	10	Par905	Par930	130	3	66	9	694.6477
2810	61	Par912	Par904	863	3	66	10	623.396
2811	27	Par923	Par905	386	3	65	6	NA
2812	19	Par913	Par922	261	3	65	7	745.2126
2813	36	Par912	Par920	525	3	65	8	854.6525
2814	60	Par929	Par904	844	3	65	9	667.28
2815	47	Par928	Par904	691	3	65	10	NA
2816	47	Par928	Par904	690	3	64	6	NA
2817	20	Par917	Par901	282	3	64	7	929.1149
2818	38	Par923	Par931	557	3	64	8	NA
2820	12	Par917	Par921	157	3	64	10	816.3162
2821	45	Par901	Par919	659	3	63	6	NA
2822	39	Par912	Par923	567	3	63	7	NA
2823	26	Par922	Par921	372	3	63	8	777.0707
2824	34	Par925	Par907	501	3	63	9	NA
2825	19	Par913	Par922	265	3	63	10	96.6249
2826	19	Par913	Par922	264	3	62	6	821.8608
2827	60	Par929	Par904	838	3	62	7	578.4151
2828	11	Par929	Par920	152	3	62	8	NA
2830	27	Par923	Par905	387	3	62	10	NA
2831	19	Par913	Par922	266	3	61	6	536.363
2833	1	Par915	Par932	3	3	61	8	NA
2834	61	Par912	Par904	866	3	61	9	NA
2835	48	Par910	Par911	698	3	61	10	NA
2836	1	Par915	Par932	15	3	60	6	592.2497
2837	35	Par925	Par924	510	3	60	7	515.932
2838	22	Par913	Par923	299	3	60	8	457.2866
2840	26	Par922	Par921	369	3	60	10	439.2273
2843	47	Par928	Par904	687	3	59	8	602.6528
2845	18	Par917	Par911	253	3	59	10	NA
2846	16	Par914	Par907	220	3	58	6	584.4631
2847	21	Par932	Par931	290	3	58	7	557.1907
2848	11	Par929	Par920	148	3	58	8	615.9451
2849	59	Par914	Par926	832	3	58	9	521.0378
2850	35	Par925	Par924	507	3	58	10	NA
2851	20	Par917	Par901	273	3	57	6	494.6012
2852	50	Par908	Par909	719	3	57	7	542.7295
2853	33	Par908	Par914	483	3	57	8	548.3911
2854	12	Par917	Par921	161	3	57	9	592.2497
2855	25	Par905	Par927	360	3	57	10	NA
2856	33	Par908	Par914	487	3	56	6	738.0942
2857	25	Par905	Par927	362	3	56	7	709.3598
2858	12	Par917	Par921	162	3	56	8	NA
2859	17	Par916	Par919	230	3	56	9	667.28
2860	3	Par903	Par927	28	3	56	10	613.9818
2861	46	Par927	Par931	668	3	67	1	613.9818
2862	50	Par908	Par909	727	3	67	2	NA
2863	27	Par923	Par905	378	3	67	3	NA
2866	3	Par903	Par927	29	3	68	1	NA
2867	20	Par917	Par901	275	3	68	2	772.3871
2868	50	Par908	Par909	721	3	68	3	328.6903
2870	60	Par929	Par904	845	3	68	5	812.4788
2871	25	Par905	Par927	349	3	69	1	NA
2872	51	Par905	Par921	735	3	69	2	NA
2874	20	Par917	Par901	279	3	69	4	495.8977
2875	3	Par903	Par927	34	3	69	5	NA
2877	39	Par912	Par923	570	3	70	2	542.7295
2878	10	Par905	Par930	129	3	70	3	584.4631
2879	34	Par925	Par907	491	3	70	4	649.9616
2880	48	Par910	Par911	699	3	70	5	315.7125
2882	20	Par917	Par901	271	3	71	2	NA
2883	34	Par925	Par907	497	3	71	3	638.1987
2884	48	Par910	Par911	695	3	71	4	476.5922
2885	18	Par917	Par911	241	3	71	5	NA
2887	50	Par908	Par909	723	3	72	2	71.2575
2888	11	Par929	Par920	153	3	72	3	667.28
2889	60	Par929	Par904	840	3	72	4	NA
2890	1	Par915	Par932	12	3	72	5	738.0942
2892	45	Par901	Par919	663	3	73	2	NA
2894	36	Par912	Par920	518	3	73	4	NA
2895	58	Par919	Par926	822	3	73	5	NA
2896	36	Par912	Par920	521	3	74	1	636.1055
2897	60	Par929	Par904	850	3	74	2	NA
2898	27	Par923	Par905	380	3	74	3	NA
2899	19	Par913	Par922	267	3	74	4	NA
2901	39	Par912	Par923	571	3	75	1	925.099
2902	48	Par910	Par911	705	3	75	2	427.366
2904	18	Par917	Par911	239	3	75	4	605.9095
2905	10	Par905	Par930	135	3	75	5	600.9331
2906	60	Par929	Par904	842	3	76	1	522.4424
2907	17	Par916	Par919	234	3	76	2	792.1766
2908	38	Par923	Par931	556	3	76	3	NA
2909	12	Par917	Par921	160	3	76	4	890.4339
2910	25	Par905	Par927	359	3	76	5	NA
2911	61	Par912	Par904	865	3	77	1	542.7295
2912	45	Par901	Par919	657	3	77	2	NA
2914	34	Par925	Par907	489	3	77	4	NA
2915	48	Par910	Par911	702	3	77	5	661.195
2917	21	Par932	Par931	292	3	77	7	495.8977
2918	18	Par917	Par911	247	3	77	8	622.0541
