IDD	Test	Genotype	Rep	Iblock	Row	Column	Surv	DBH	HT
11955	1	G17	2	64	51	15	1	685.8	539.5
11956	1	G12	2	64	52	15	1	812.8	524.3
11957	1	G41	2	64	53	15	1	736.6	609.6
11958	1	G46	2	64	54	15	1	838.2	585.2
11959	1	G05	2	64	55	15	1	584.2	512.1
11960	1	G19	2	64	56	15	1	762.0	542.5
11961	1	G49	2	64	56	16	1	609.6	533.4
11962	1	G36	2	64	55	16	1	787.4	560.8
11963	1	G54	2	64	54	16	1	685.8	570.0
11964	1	G24	2	64	53	16	1	635.0	536.4
11965	1	G32	2	64	52	16	1	889.0	667.5
11966	1	G30	2	64	51	16	1	711.2	618.7
11967	1	G02	2	64	50	16	1	863.6	551.7
11968	1	G19	2	63	49	16	1	711.2	579.1
11969	1	G49	2	63	48	16	1	609.6	524.3
11970	1	G54	2	63	47	16	1	711.2	545.6
11971	1	G02	2	63	46	16	1	762.0	496.8
11972	1	G24	2	63	45	16	1	812.8	612.6
11973	1	G30	2	63	44	16	1	609.6	515.1
11974	1	G38	2	63	43	16	1	762.0	557.8
11975	1	G36	2	62	42	16	1	965.2	643.1
11976	1	G02	2	62	41	16	1	889.0	588.3
11977	1	G12	2	62	40	16	1	711.2	606.6
11978	1	G24	2	62	39	16	1	711.2	563.9
11979	1	G54	2	62	38	16	1	711.2	481.6
11980	1	G41	2	62	37	16	1	685.8	570.0
11981	1	G46	2	62	36	16	1	787.4	591.3
11982	1	G20	2	61	35	16	1	838.2	615.7
11983	1	G24	2	61	34	16	1	609.6	536.4
11984	1	G44	2	61	33	16	1	762.0	591.3
11985	1	G01	2	61	32	16	1	635.0	527.3
11986	1	G06	2	61	31	16	1	635.0	496.8
11987	1	G31	2	61	30	16	1	635.0	545.6
11988	1	G12	2	61	29	16	1	863.6	594.4
11989	1	G45	2	60	28	16	1	609.6	420.6
11990	1	G02	2	60	27	16	1	711.2	454.2
11991	1	G54	2	60	26	16	1	558.8	463.3
11992	1	G17	2	60	25	16	1	609.6	509.0
11993	1	G14	2	60	24	16	1	685.8	582.2
11994	1	G29	2	60	23	16	1	508.0	469.4
11995	1	G37	2	60	22	16	1	762.0	576.1
11996	1	G50	2	59	21	16	1	609.6	509.0
11997	1	G16	2	59	20	16	1	711.2	512.1
11998	1	G40	2	59	19	16	1	457.2	420.6
11999	1	G31	2	59	18	16	1	584.2	469.4
12000	1	G45	2	59	17	16	1	762.0	551.7
12001	1	G53	2	59	16	16	1	939.8	588.3
12002	1	G13	2	59	15	16	1	838.2	570.0
12003	1	G30	2	58	14	16	1	889.0	637.0
12004	1	G32	2	58	13	16	1	863.6	655.3
12005	1	G36	2	58	12	16	1	838.2	591.3
12006	1	G42	2	58	11	16	1	1041.4	634.0
12007	1	G46	2	58	10	16	1	965.2	615.7
12008	1	G55	2	58	9	16	1	812.8	536.4
12009	1	G50	2	58	8	16	1	609.6	521.2
12010	1	G31	2	57	7	16	1	812.8	570.0
12011	1	G19	2	57	6	16	1	711.2	536.4
12012	1	G59	2	57	5	16	1	482.6	448.1
12013	1	G02	2	57	4	16	1	508.0	405.4
12014	1	G41	2	57	3	16	1	558.8	478.5
12015	1	G14	2	57	2	16	1	635.0	542.5
12016	1	G24	2	57	1	16	0	NA	NA
12017	1	G32	2	65	1	17	1	685.8	585.2
12018	1	G50	2	65	2	17	1	660.4	509.0
12019	1	G55	2	65	3	17	1	457.2	463.3
12020	1	G31	2	65	4	17	1	635.0	582.2
12021	1	G44	2	65	5	17	1	863.6	630.9
12022	1	G12	2	65	6	17	1	558.8	515.1
12023	1	G18	2	65	7	17	1	558.8	478.5
12024	1	G18	2	66	8	17	1	482.6	393.2
12025	1	G20	2	66	9	17	1	406.4	408.4
12026	1	G22	2	66	10	17	1	787.4	585.2
12027	1	G58	2	66	11	17	1	711.2	585.2
12028	1	G06	2	66	12	17	1	838.2	627.9
12029	1	G31	2	66	13	17	1	1041.4	688.8
12030	1	G32	2	66	14	17	1	736.6	670.6
12031	1	G31	2	67	15	17	1	889.0	664.5
12032	1	G45	2	67	16	17	1	609.6	563.9
12033	1	G50	2	67	17	17	1	711.2	545.6
12034	1	G55	2	67	18	17	1	609.6	551.7
12035	1	G01	2	67	19	17	1	635.0	512.1
12036	1	G58	2	67	20	17	1	584.2	496.8
12037	1	G06	2	67	21	17	1	584.2	490.7
12038	1	G30	2	68	22	17	1	787.4	624.8
12039	1	G59	2	68	23	17	1	812.8	624.8
12040	1	G19	2	68	24	17	1	838.2	698.0
12041	1	G02	2	68	25	17	1	660.4	506.0
12042	1	G17	2	68	26	17	1	533.4	496.8
12043	1	G32	2	68	27	17	1	584.2	469.4
12044	1	G36	2	68	28	17	1	584.2	472.4
12045	1	G18	2	69	29	17	1	558.8	469.4
12046	1	G45	2	69	30	17	1	685.8	570.0
12047	1	G31	2	69	31	17	1	635.0	530.4
12048	1	G33	2	69	32	17	1	838.2	701.0
12049	1	G40	2	69	33	17	1	838.2	643.1
12050	1	G58	2	69	34	17	1	736.6	566.9
12051	1	G23	2	69	35	17	1	736.6	691.9
12052	1	G46	2	70	36	17	1	711.2	594.4
12053	1	G11	2	70	37	17	1	838.2	603.5
12054	1	G17	2	70	38	17	1	635.0	551.7
12055	1	G24	2	70	39	17	1	660.4	576.1
12056	1	G49	2	70	40	17	1	609.6	606.6
12057	1	G19	2	70	41	17	1	889.0	722.4
12058	1	G02	2	70	42	17	1	787.4	576.1
12059	1	G49	2	71	43	17	1	685.8	621.8
12060	1	G32	2	71	44	17	1	762.0	661.4
12061	1	G36	2	71	45	17	1	711.2	515.1
12062	1	G05	2	71	46	17	1	736.6	545.6
12063	1	G02	2	71	47	17	1	812.8	630.9
12064	1	G12	2	71	48	17	1	685.8	637.0
12065	1	G17	2	71	49	17	1	685.8	603.5
12066	1	G33	2	72	50	17	1	736.6	637.0
12067	1	G37	2	72	51	17	1	762.0	606.6
12068	1	G45	2	72	52	17	1	228.6	326.1
12069	1	G42	2	72	53	17	1	787.4	661.4
12070	1	G06	2	72	54	17	1	584.2	518.2
12071	1	G01	2	72	55	17	1	635.0	551.7
12072	1	G50	2	72	56	17	1	660.4	521.2
12073	1	G53	2	72	56	18	1	584.2	539.5
12074	1	G23	2	72	55	18	1	787.4	627.9
12075	1	G58	2	72	54	18	1	711.2	566.9
12076	1	G13	2	72	53	18	0	NA	NA
12077	1	G18	2	72	52	18	1	863.6	609.6
12078	1	G20	2	72	51	18	1	914.4	582.2
12079	1	G31	2	72	50	18	1	736.6	573.0
12080	1	G41	2	71	49	18	1	533.4	539.5
12081	1	G24	2	71	48	18	1	787.4	518.2
12082	1	G59	2	71	47	18	1	635.0	545.6
12083	1	G19	2	71	46	18	1	584.2	466.3
12084	1	G54	2	71	45	18	1	812.8	615.7
12085	1	G30	2	71	44	18	1	787.4	630.9
12086	1	G46	2	71	43	18	1	762.0	640.1
12087	1	G30	2	70	42	18	1	711.2	627.9
12088	1	G54	2	70	41	18	1	660.4	515.1
12089	1	G38	2	70	40	18	1	711.2	557.8
12090	1	G05	2	70	39	18	1	736.6	533.4
12091	1	G59	2	70	38	18	1	635.0	554.7
12092	1	G32	2	70	37	18	1	762.0	594.4
12093	1	G41	2	70	36	18	1	558.8	521.2
12094	1	G37	2	69	35	18	0	NA	NA
12095	1	G50	2	69	34	18	1	660.4	509.0
12096	1	G01	2	69	33	18	1	635.0	533.4
12097	1	G53	2	69	32	18	1	508.0	381.0
12098	1	G13	2	69	31	18	1	635.0	524.3
12099	1	G06	2	69	30	18	1	685.8	506.0
12100	1	G16	2	69	29	18	1	762.0	560.8
12101	1	G05	2	68	28	18	1	711.2	527.3
12102	1	G41	2	68	27	18	1	685.8	554.7
12103	1	G12	2	68	26	18	1	685.8	545.6
12104	1	G24	2	68	25	18	1	635.0	536.4
12105	1	G46	2	68	24	18	1	787.4	472.4
12106	1	G49	2	68	23	18	1	558.8	481.6
12107	1	G54	2	68	22	18	1	609.6	539.5
12108	1	G12	2	67	21	18	1	584.2	612.6
12109	1	G18	2	67	20	18	1	482.6	445.0
12110	1	G20	2	67	19	18	1	558.8	545.6
12111	1	G22	2	67	18	18	1	736.6	536.4
12112	1	G42	2	67	17	18	1	787.4	594.4
12113	1	G33	2	67	16	18	1	711.2	606.6
12114	1	G37	2	67	15	18	1	660.4	585.2
12115	1	G12	2	66	14	18	1	711.2	533.4
12116	1	G37	2	66	13	18	1	635.0	563.9
12117	1	G42	2	66	12	18	1	965.2	710.2
12118	1	G45	2	66	11	18	0	NA	NA
12119	1	G50	2	66	10	18	1	584.2	512.1
12120	1	G55	2	66	9	18	1	584.2	496.8
12121	1	G01	2	66	8	18	1	660.4	533.4
12122	1	G20	2	65	7	18	1	558.8	566.9
12123	1	G42	2	65	6	18	1	914.4	667.5
12124	1	G24	2	65	5	18	1	660.4	533.4
12125	1	G36	2	65	4	18	1	533.4	466.3
12126	1	G57	2	65	3	18	1	381.0	378.0
12127	1	G06	2	65	2	18	1	711.2	579.1
12128	1	G01	2	65	1	18	1	482.6	457.2
12129	1	G50	2	73	1	19	1	787.4	585.2
12130	1	G01	2	73	2	19	1	685.8	493.8
12131	1	G07	2	73	3	19	1	736.6	536.4
12132	1	G53	2	73	4	19	0	NA	NA
12133	1	G17	2	73	5	19	1	533.4	512.1
12134	1	G16	2	73	6	19	1	736.6	536.4
12135	1	G33	2	73	7	19	1	355.6	408.4
12136	1	G29	2	74	8	19	1	482.6	417.6
12137	1	G18	2	74	9	19	1	584.2	442.0
12138	1	G23	2	74	10	19	1	508.0	423.7
12139	1	G33	2	74	11	19	1	660.4	585.2
12140	1	G37	2	74	12	19	1	558.8	515.1
12141	1	G53	2	74	13	19	1	812.8	591.3
12142	1	G13	2	74	14	19	1	736.6	539.5
12143	1	G58	2	75	15	19	1	508.0	457.2
12144	1	G51	2	75	16	19	1	533.4	451.1
12145	1	G29	2	75	17	19	1	508.0	438.9
12146	1	G41	2	75	18	19	1	635.0	551.7
12147	1	G13	2	75	19	19	1	381.0	359.7
12148	1	G02	2	75	20	19	1	838.2	566.9
12149	1	G53	2	75	21	19	1	635.0	481.6
12150	1	G45	2	76	22	19	1	762.0	582.2
12151	1	G23	2	76	23	19	1	609.6	524.3
12152	1	G53	2	76	24	19	1	660.4	490.7
12153	1	G29	2	76	25	19	1	584.2	442.0
12154	1	G49	2	76	26	19	1	508.0	445.0
12155	1	G19	2	76	27	19	1	838.2	576.1
12156	1	G33	2	76	28	19	1	177.8	289.6
12157	1	G37	2	77	29	19	1	584.2	466.3
12158	1	G29	2	77	30	19	1	736.6	563.9
12159	1	G05	2	77	31	19	1	812.8	594.4
12160	1	G59	2	77	32	19	1	609.6	545.6
12161	1	G31	2	77	33	19	1	736.6	560.8
12162	1	G02	2	77	34	19	1	584.2	499.9
12163	1	G41	2	77	35	19	1	787.4	573.0
12164	1	G19	2	78	36	19	1	NA	405.4
12165	1	G54	2	78	37	19	1	660.4	566.9
12166	1	G49	2	78	38	19	1	584.2	502.9
12167	1	G41	2	78	39	19	1	685.8	515.1
12168	1	G12	2	78	40	19	1	635.0	533.4
12169	1	G32	2	78	41	19	1	787.4	621.8
12170	1	G36	2	78	42	19	1	584.2	429.8
12171	1	G58	2	79	43	19	1	736.6	551.7
12172	1	G54	2	79	44	19	1	762.0	597.4
12173	1	G37	2	79	45	19	0	NA	NA
12174	1	G41	2	79	46	19	1	635.0	499.9
12175	1	G49	2	79	47	19	1	863.6	634.0
12176	1	G13	2	79	48	19	1	838.2	597.4
12177	1	G33	2	79	49	19	1	736.6	573.0
12178	1	G17	2	80	50	19	1	787.4	557.8
12179	1	G59	2	80	51	19	1	736.6	615.7
12180	1	G41	2	80	52	19	1	787.4	573.0
12181	1	G19	2	80	53	19	1	787.4	609.6
12182	1	G32	2	80	54	19	1	863.6	624.8
12183	1	G02	2	80	55	19	1	762.0	545.6
12184	1	G12	2	80	56	19	1	508.0	487.7
12185	1	G05	2	80	56	20	1	685.8	493.8
12186	1	G54	2	80	55	20	1	609.6	457.2
12187	1	G24	2	80	54	20	1	254.0	359.7
12188	1	G36	2	80	53	20	1	838.2	573.0
12189	1	G30	2	80	52	20	1	711.2	591.3
12190	1	G46	2	80	51	20	1	863.6	591.3
12191	1	G49	2	80	50	20	1	838.2	640.1
12192	1	G29	2	79	49	20	1	812.8	576.1
12193	1	G02	2	79	48	20	0	NA	NA
12194	1	G45	2	79	47	20	1	889.0	621.8
12195	1	G23	2	79	46	20	1	711.2	576.1
12196	1	G07	2	79	45	20	1	635.0	548.6
12197	1	G17	2	79	44	20	1	787.4	588.3
12198	1	G19	2	79	43	20	1	635.0	539.5
12199	1	G02	2	78	42	20	1	609.6	512.1
12200	1	G30	2	78	41	20	1	762.0	560.8
12201	1	G46	2	78	40	20	1	635.0	512.1
12202	1	G17	2	78	39	20	1	711.2	539.5
12203	1	G59	2	78	38	20	1	736.6	554.7
12204	1	G05	2	78	37	20	1	609.6	460.2
12205	1	G24	2	78	36	20	1	711.2	515.1
12206	1	G14	2	77	35	20	1	762.0	545.6
12207	1	G17	2	77	34	20	0	NA	NA
12208	1	G46	2	77	33	20	1	838.2	576.1
12209	1	G49	2	77	32	20	1	482.6	472.4
12210	1	G19	2	77	31	20	1	685.8	509.0
12211	1	G54	2	77	30	20	1	584.2	512.1
12212	1	G23	2	77	29	20	1	762.0	606.6
12213	1	G58	2	76	28	20	1	711.2	502.9
12214	1	G41	2	76	27	20	1	635.0	533.4
12215	1	G02	2	76	26	20	1	762.0	496.8
12216	1	G12	2	76	25	20	1	584.2	411.5
12217	1	G37	2	76	24	20	1	609.6	442.0
12218	1	G07	2	76	23	20	1	584.2	484.6
12219	1	G17	2	76	22	20	1	635.0	536.4
12220	1	G37	2	75	21	20	1	457.2	396.2
12221	1	G45	2	75	20	20	1	685.8	NA
12222	1	G07	2	75	19	20	1	584.2	530.4
12223	1	G33	2	75	18	20	1	762.0	594.4
12224	1	G16	2	75	17	20	1	635.0	542.5
12225	1	G19	2	75	16	20	1	609.6	499.9
12226	1	G23	2	75	15	20	1	533.4	469.4
12227	1	G40	2	74	14	20	1	533.4	481.6
12228	1	G45	2	74	13	20	1	NA	NA
12229	1	G50	2	74	12	20	1	635.0	527.3
12230	1	G16	2	74	11	20	1	660.4	548.6
12231	1	G58	2	74	10	20	1	508.0	463.3
12232	1	G07	2	74	9	20	1	711.2	579.1
12233	1	G01	2	74	8	20	1	838.2	554.7
12234	1	G37	2	73	7	20	1	558.8	506.0
12235	1	G40	2	73	6	20	1	812.8	643.1
12236	1	G58	2	73	5	20	1	558.8	460.2
12237	1	G13	2	73	4	20	1	482.6	420.6
12238	1	G23	2	73	3	20	1	660.4	493.8
12239	1	G45	2	73	2	20	1	304.8	356.6
12240	1	G31	2	73	1	20	1	609.6	527.3
12241	1	G58	3	1	1	1	1	558.8	481.6
12242	1	G41	3	1	2	1	1	533.4	478.5
12243	1	G04	3	1	3	1	1	533.4	478.5
12244	1	G45	3	1	4	1	1	584.2	502.9
12245	1	G37	3	1	5	1	1	660.4	524.3
12246	1	G06	3	1	6	1	1	584.2	490.7
12247	1	G52	3	1	7	1	1	609.6	533.4
12248	1	G31	3	2	8	1	1	355.6	417.6
12249	1	G53	3	2	9	1	1	736.6	603.5
12250	1	G36	3	2	10	1	1	762.0	560.8
12251	1	G51	3	2	11	1	1	711.2	515.1
12252	1	G32	3	2	12	1	1	508.0	463.3
12253	1	G03	3	2	13	1	1	635.0	506.0
12254	1	G12	3	2	14	1	1	609.6	509.0
12255	1	G21	3	3	15	1	1	812.8	673.6
12256	1	G46	3	3	16	1	1	558.8	381.0
12257	1	G03	3	3	17	1	1	609.6	566.9
12258	1	G42	3	3	18	1	1	558.8	478.5
12259	1	G31	3	3	19	1	1	330.2	298.7
12260	1	G51	3	3	20	1	1	558.8	396.2
12261	1	G05	3	3	21	1	1	711.2	454.2
12262	1	G24	3	4	22	1	1	558.8	490.7
12263	1	G37	3	4	23	1	1	635.0	460.2
12264	1	G40	3	4	24	1	1	711.2	585.2
12265	1	G31	3	4	25	1	1	635.0	527.3
12266	1	G14	3	4	26	1	1	533.4	460.2
12267	1	G46	3	4	27	1	1	660.4	509.0
12268	1	G13	3	4	28	1	1	431.8	338.3
12269	1	G14	3	5	29	1	1	508.0	530.4
12270	1	G06	3	5	30	1	1	635.0	487.7
12271	1	G52	3	5	31	1	1	736.6	618.7
12272	1	G29	3	5	32	1	1	609.6	448.1
12273	1	G23	3	5	33	1	1	635.0	527.3
12274	1	G55	3	5	34	1	1	736.6	566.9
12275	1	G58	3	5	35	1	1	812.8	566.9
12276	1	G12	3	6	36	1	1	685.8	527.3
12277	1	G45	3	6	37	1	1	381.0	359.7
12278	1	G05	3	6	38	1	1	660.4	490.7
12279	1	G52	3	6	39	1	1	863.6	649.2
12280	1	G53	3	6	40	1	1	812.8	594.4
12281	1	G59	3	6	41	1	1	635.0	542.5
12282	1	G23	3	6	42	1	1	711.2	591.3
12283	1	G14	3	7	43	1	1	711.2	545.6
12284	1	G29	3	7	44	1	1	787.4	621.8
12285	1	G52	3	7	45	1	1	863.6	719.3
12286	1	G21	3	7	46	1	1	558.8	420.6
12287	1	G33	3	7	47	1	1	660.4	554.7
12288	1	G46	3	7	48	1	1	863.6	588.3
12289	1	G37	3	7	49	1	1	584.2	527.3
12290	1	G41	3	8	50	1	1	584.2	493.8
12291	1	G15	3	8	51	1	1	584.2	506.0
12292	1	G07	3	8	52	1	1	711.2	542.5
12293	1	G59	3	8	53	1	1	787.4	582.2
12294	1	G30	3	8	54	1	1	736.6	530.4
12295	1	G45	3	8	55	1	1	482.6	490.7
12296	1	G32	3	8	56	1	1	711.2	524.3
12297	1	G53	3	8	56	2	1	609.6	454.2
12298	1	G53	3	8	55	2	1	711.2	490.7
12299	1	G22	3	8	54	2	1	812.8	545.6
12300	1	G38	3	8	53	2	1	838.2	515.1
12301	1	G12	3	8	52	2	1	635.0	512.1
12302	1	G05	3	8	51	2	1	660.4	506.0
12303	1	G23	3	8	50	2	1	762.0	630.9
12304	1	G40	3	7	49	2	1	736.6	542.5
12305	1	G04	3	7	48	2	1	533.4	451.1
12306	1	G54	3	7	47	2	1	635.0	560.8
12307	1	G13	3	7	46	2	1	660.4	533.4
12308	1	G58	3	7	45	2	1	558.8	478.5
12309	1	G05	3	7	44	2	1	508.0	432.8
12310	1	G25	3	7	43	2	1	508.0	469.4
12311	1	G41	3	6	42	2	1	711.2	502.9
12312	1	G15	3	6	41	2	1	711.2	515.1
12313	1	G22	3	6	40	2	1	736.6	542.5
12314	1	G38	3	6	39	2	1	635.0	496.8
12315	1	G06	3	6	38	2	1	457.2	381.0
12316	1	G30	3	6	37	2	1	533.4	506.0
12317	1	G32	3	6	36	2	1	838.2	618.7
12318	1	G41	3	5	35	2	0	NA	NA
12319	1	G22	3	5	34	2	1	812.8	597.4
12320	1	G44	3	5	33	2	1	812.8	609.6
12321	1	G04	3	5	32	2	1	558.8	506.0
12322	1	G14	3	5	31	2	1	406.4	374.9
12323	1	G31	3	5	30	2	1	762.0	560.8
12324	1	G37	3	5	29	2	1	584.2	478.5
12325	1	G51	3	4	28	2	1	558.8	463.3
12326	1	G54	3	4	27	2	1	381.0	356.6
12327	1	G58	3	4	26	2	1	203.2	262.1
12328	1	G21	3	4	25	2	1	889.0	664.5
12329	1	G03	3	4	24	2	1	609.6	570.0
12330	1	G05	3	4	23	2	1	584.2	490.7
12331	1	G33	3	4	22	2	1	635.0	506.0
12332	1	G14	3	3	21	2	1	863.6	579.1
12333	1	G54	3	3	20	2	1	508.0	515.1
12334	1	G13	3	3	19	2	1	635.0	506.0
12335	1	G24	3	3	18	2	1	533.4	493.8
12336	1	G33	3	3	17	2	1	635.0	545.6
12337	1	G57	3	3	16	2	1	558.8	484.6
12338	1	G36	3	3	15	2	1	609.6	499.9
12339	1	G07	3	2	14	2	1	558.8	533.4
12340	1	G16	3	2	13	2	1	736.6	557.8
12341	1	G24	3	2	12	2	1	609.6	515.1
12342	1	G21	3	2	11	2	0	NA	NA
12343	1	G42	3	2	10	2	1	838.2	661.4
12344	1	G45	3	2	9	2	1	660.4	506.0
12345	1	G59	3	2	8	2	1	736.6	573.0
12346	1	G55	3	1	7	2	1	381.0	356.6
12347	1	G12	3	1	6	2	1	431.8	429.8
12348	1	G22	3	1	5	2	1	406.4	408.4
12349	1	G22	3	1	4	2	1	431.8	405.4
12350	1	G15	3	1	3	2	1	381.0	356.6
12351	1	G30	3	1	2	2	1	508.0	432.8
12352	1	G32	3	1	1	2	1	533.4	405.4
12353	1	G23	3	9	1	3	1	533.4	472.4
12354	1	G45	3	9	2	3	0	NA	NA
12355	1	G52	3	9	3	3	1	558.8	582.2
12356	1	G22	3	9	4	3	1	685.8	527.3
12357	1	G37	3	9	5	3	1	406.4	420.6
12358	1	G58	3	9	6	3	1	685.8	560.8
12359	1	G29	3	9	7	3	1	685.8	548.6
12360	1	G45	3	10	8	3	1	457.2	478.5
12361	1	G52	3	10	9	3	1	812.8	664.5
12362	1	G23	3	10	10	3	1	660.4	551.7
12363	1	G41	3	10	11	3	1	508.0	466.3
12364	1	G32	3	10	12	3	1	711.2	524.3
12365	1	G22	3	10	13	3	1	584.2	496.8
12366	1	G04	3	10	14	3	1	584.2	506.0
12367	1	G12	3	11	15	3	1	838.2	646.2
12368	1	G15	3	11	16	3	1	584.2	563.9
12369	1	G22	3	11	17	3	1	660.4	560.8
12370	1	G53	3	11	18	3	1	406.4	393.2
12371	1	G23	3	11	19	3	1	762.0	579.1
12372	1	G30	3	11	20	3	1	508.0	484.6
12373	1	G58	3	11	21	3	1	711.2	536.4
12374	1	G05	3	12	22	3	1	558.8	466.3
12375	1	G22	3	12	23	3	1	635.0	521.2
12376	1	G07	3	12	24	3	1	711.2	621.8
12377	1	G41	3	12	25	3	1	482.6	466.3
12378	1	G53	3	12	26	3	1	431.8	402.3
12379	1	G45	3	12	27	3	1	381.0	384.0
12380	1	G30	3	12	28	3	1	660.4	573.0
12381	1	G23	3	13	29	3	1	660.4	606.6
12382	1	G53	3	13	30	3	1	736.6	597.4
12383	1	G02	3	13	31	3	1	711.2	588.3
12384	1	G59	3	13	32	3	1	812.8	710.2
12385	1	G07	3	13	33	3	1	838.2	658.4
12386	1	G32	3	13	34	3	1	812.8	664.5
12387	1	G53	3	13	35	3	1	355.6	362.7
12388	1	G14	3	14	36	3	1	736.6	588.3
12389	1	G44	3	14	37	3	1	508.0	481.6
12390	1	G55	3	14	38	3	1	457.2	499.9
12391	1	G58	3	14	39	3	1	660.4	557.8
12392	1	G41	3	14	40	3	1	711.2	530.4
12393	1	G52	3	14	41	3	1	736.6	585.2
12394	1	G04	3	14	42	3	1	330.2	399.3
12395	1	G29	3	15	43	3	1	762.0	603.5
12396	1	G33	3	15	44	3	1	838.2	630.9
12397	1	G58	3	15	45	3	1	660.4	527.3
12398	1	G37	3	15	46	3	1	609.6	536.4
12399	1	G46	3	15	47	3	1	660.4	521.2
12400	1	G40	3	15	48	3	1	609.6	576.1
12401	1	G51	3	15	49	3	1	660.4	545.6
12402	1	G03	3	16	50	3	1	736.6	585.2
12403	1	G05	3	16	51	3	1	609.6	487.7
12404	1	G24	3	16	52	3	1	457.2	472.4
12405	1	G13	3	16	53	3	1	711.2	554.7
12406	1	G14	3	16	54	3	1	355.6	393.2
12407	1	G51	3	16	55	3	1	635.0	445.0
12408	1	G21	3	16	56	3	1	736.6	554.7
12409	1	G36	3	16	56	4	1	711.2	478.5
12410	1	G31	3	16	55	4	1	685.8	539.5
12411	1	G57	3	16	54	4	1	584.2	484.6
12412	1	G33	3	16	53	4	1	533.4	502.9
12413	1	G42	3	16	52	4	1	330.2	356.6
12414	1	G46	3	16	51	4	1	533.4	438.9
12415	1	G54	3	16	50	4	1	812.8	615.7
12416	1	G54	3	15	49	4	1	787.4	573.0
12417	1	G04	3	15	48	4	1	558.8	484.6
12418	1	G13	3	15	47	4	1	685.8	487.7
12419	1	G21	3	15	46	4	1	787.4	588.3
12420	1	G05	3	15	45	4	1	609.6	484.6
12421	1	G13	3	15	44	4	1	533.4	411.5
12422	1	G24	3	15	43	4	1	711.2	554.7
12423	1	G21	3	14	42	4	1	685.8	576.1
12424	1	G31	3	14	41	4	1	635.0	493.8
12425	1	G06	3	14	40	4	1	939.8	612.6
12426	1	G29	3	14	39	4	1	660.4	521.2
12427	1	G37	3	14	38	4	1	584.2	512.1
12428	1	G14	3	14	37	4	1	863.6	585.2
12429	1	G23	3	14	36	4	1	838.2	512.1
12430	1	G20	3	13	35	4	1	812.8	597.4
12431	1	G45	3	13	34	4	1	711.2	594.4
12432	1	G30	3	13	33	4	1	635.0	600.5
12433	1	G11	3	13	32	4	1	762.0	624.8
12434	1	G36	3	13	31	4	1	711.2	579.1
12435	1	G15	3	13	30	4	1	609.6	512.1
12436	1	G41	3	13	29	4	1	635.0	573.0
12437	1	G12	3	12	28	4	1	584.2	554.7
12438	1	G59	3	12	27	4	1	660.4	548.6
12439	1	G32	3	12	26	4	1	482.6	502.9
12440	1	G15	3	12	25	4	1	660.4	533.4
12441	1	G38	3	12	24	4	1	533.4	442.0
12442	1	G53	3	12	23	4	1	660.4	557.8
12443	1	G23	3	12	22	4	1	558.8	512.1
12444	1	G06	3	11	21	4	1	584.2	487.7
12445	1	G37	3	11	20	4	1	736.6	627.9
12446	1	G05	3	11	19	4	1	762.0	515.1
12447	1	G52	3	11	18	4	0	NA	NA
12448	1	G32	3	11	17	4	1	787.4	603.5
12449	1	G45	3	11	16	4	1	660.4	560.8
12450	1	G41	3	11	15	4	1	685.8	554.7
12451	1	G06	3	10	14	4	1	406.4	399.3
12452	1	G55	3	10	13	4	1	431.8	408.4
12453	1	G58	3	10	12	4	1	584.2	493.8
12454	1	G30	3	10	11	4	1	609.6	570.0
12455	1	G12	3	10	10	4	1	533.4	530.4
12456	1	G15	3	10	9	4	1	711.2	548.6
12457	1	G37	3	10	8	4	1	711.2	576.1
12458	1	G04	3	9	7	4	1	736.6	557.8
12459	1	G06	3	9	6	4	1	177.8	280.4
12460	1	G32	3	9	5	4	1	533.4	496.8
12461	1	G41	3	9	4	4	1	584.2	521.2
12462	1	G11	3	9	3	4	1	660.4	506.0
12463	1	G55	3	9	2	4	1	330.2	310.9
12464	1	G15	3	9	1	4	1	609.6	496.8
12465	1	G04	3	17	1	5	1	558.8	557.8
12466	1	G46	3	17	2	5	1	558.8	484.6
12467	1	G52	3	17	3	5	1	660.4	551.7
12468	1	G54	3	17	4	5	1	635.0	506.0
12469	1	G58	3	17	5	5	1	609.6	502.9
12470	1	G14	3	17	6	5	1	584.2	530.4
12471	1	G06	3	17	7	5	1	609.6	527.3
12472	1	G12	3	18	8	5	1	609.6	533.4
12473	1	G33	3	18	9	5	1	508.0	539.5
12474	1	G24	3	18	10	5	1	787.4	640.1
12475	1	G16	3	18	11	5	1	685.8	545.6
12476	1	G51	3	18	12	5	1	304.8	313.9
12477	1	G54	3	18	13	5	1	685.8	576.1
12478	1	G36	3	18	14	5	1	762.0	554.7
12479	1	G15	3	19	15	5	1	635.0	518.2
12480	1	G07	3	19	16	5	1	736.6	606.6
12481	1	G36	3	19	17	5	0	NA	NA
12482	1	G12	3	19	18	5	1	787.4	615.7
12483	1	G20	3	19	19	5	1	635.0	536.4
12484	1	G30	3	19	20	5	1	609.6	551.7
12485	1	G32	3	19	21	5	1	711.2	582.2
12486	1	G53	3	20	22	5	1	711.2	612.6
12487	1	G20	3	20	23	5	1	711.2	618.7
12488	1	G07	3	20	24	5	1	762.0	640.1
12489	1	G24	3	20	25	5	1	711.2	606.6
12490	1	G59	3	20	26	5	1	838.2	661.4
12491	1	G30	3	20	27	5	1	609.6	466.3
12492	1	G03	3	20	28	5	1	685.8	557.8
