REP	FAMILY	FEMALE	MALE	YIELD	CHECKLOT
20	FAM005	PAR0001	PAR0004	106.535	0
20	FAM015	PAR0002	PAR0050	109.75	0
20	FAM096	PAR0047	PAR0003	229.944	0
20	FAM111	PAR0049	PAR0060	182.865	0
20	FAM154	PAR0058	PAR0004	210.316	0
20	FAM077	PAR0039	PAR0029	128.295	0
20	FAM042	PAR0024	PAR0024	140.572	0
20	FAM152	PAR0056	PAR0059	77.983	0
20	FAM036	PAR0013	PAR0021	162.19	0
20	FAM051	PAR0031	PAR0061	269.048	0
20	FAM012	PAR0002	PAR0028	274.214	0
20	FAM162	PAR0059	PAR0025	194.06	0
20	FAM070	PAR0040	PAR0037	257.726	0
21	FAM097	PAR0047	PAR0005	222.243	0
21	FAM140	PAR0054	PAR0008	206.06	0
21	FAM136	PAR0053	PAR0054	263.679	0
21	FAM006	PAR0001	PAR0020	157.771	0
21	FAM119	PAR0051	PAR0024	265.588	0
21	FAM048	PAR0031	PAR0018	197.789	0
21	FAM154	PAR0058	PAR0004	262.612	0
21	FAM124	PAR0052	PAR0006	153.59	0
21	FAM032	PAR0009	PAR0061	271.916	0
21	FAM011	PAR0002	PAR0021	116.105	0
21	FAM033	PAR0011	PAR0020	277.468	0
21	FAM125	PAR0052	PAR0022	176.383	0
21	FAM165	PAR0059	PAR0059	105.038	0
21	FAM107	PAR0049	PAR0005	265.055	0
21	FAM164	PAR0059	PAR0042	198.508	0
21	FAM122	PAR0052	PAR0003	160.568	0
21	FAM087	PAR0045	PAR0024	96.483	0
21	FAM051	PAR0031	PAR0061	222.195	0
21	FAM088	PAR0045	PAR0051	226.289	0
21	FAM007	PAR0001	PAR0024	185.238	0
21	FAM005	PAR0001	PAR0004	203.156	0
21	FAM002	PAR0045	PAR0046	273.208	0
21	FAM080	PAR0044	PAR0003	107.554	0
21	FAM086	PAR0045	PAR0020	271.445	0
21	FAM093	PAR0046	PAR0024	198.98	0
21	FAM074	PAR0038	PAR0050	148.473	0
21	FAM063	PAR0035	PAR0029	144.825	0
21	FAM143	PAR0054	PAR0056	133.284	0
21	FAM090	PAR0046	PAR0001	324.199	0
21	FAM109	PAR0049	PAR0049	84.024	0
21	FAM104	PAR0047	PAR0061	282.192	0
21	FAM023	PAR0004	PAR0027	283.075	0
21	FAM022	PAR0004	PAR0024	190.139	0
21	FAM067	PAR0036	PAR0055	167.534	0
21	FAM099	PAR0047	PAR0022	223.98	0
21	FAM069	PAR0037	PAR0037	42.706	0
21	FAM029	PAR0008	PAR0030	312.773	0
21	FAM110	PAR0049	PAR0055	359.762	0
21	FAM105	PAR0048	PAR0050	120.637	0
21	FAM162	PAR0059	PAR0025	190.083	0
21	FAM135	PAR0053	PAR0025	281.111	0
21	FAM054	PAR0032	PAR0052	100.353	0
21	FAM166	PAR0059	PAR0061	104.914	0
21	FAM101	PAR0047	PAR0026	98.436	0
21	FAM078	PAR0039	PAR0035	143.538	0
21	FAM034	PAR0012	PAR0003	199.032	0
21	FAM031	PAR0009	PAR0030	113.719	0
21	FAM123	PAR0052	PAR0005	308.057	0
21	FAM106	PAR0048	PAR0057	269.494	0
21	FAM157	PAR0059	PAR0002	100.138	0
21	FAM076	PAR0039	PAR0027	117.286	0
21	FAM039	PAR0024	PAR0020	179.509	0
21	C40	C40	C40	163.088	1
21	FAM024	PAR0004	PAR0061	154.431	0
21	FAM133	PAR0053	PAR0009	186.259	0
21	FAM040	PAR0020	PAR0053	305.94	0
21	FAM170	PAR0045	PAR0063	151.475	0
21	FAM008	PAR0001	PAR0027	243.069	0
21	FAM148	PAR0056	PAR0007	186.911	0
21	FAM010	PAR0002	PAR0009	223.298	0
21	FAM075	PAR0038	PAR0057	283.374	0
21	FAM039	PAR0020	PAR0024	216.64	0
21	FAM092	PAR0046	PAR0020	175.773	0
21	FAM062	PAR0034	PAR0061	174.304	0
21	FAM141	PAR0054	PAR0009	180.508	0
21	FAM083	PAR0044	PAR0026	196.034	0
21	FAM064	PAR0035	PAR0061	177.803	0
21	FAM017	PAR0003	PAR0006	155.114	0
21	FAM042	PAR0024	PAR0024	246.872	0
21	FAM100	PAR0047	PAR0023	128.153	0
21	FAM098	PAR0047	PAR0006	160.429	0
21	FAM113	PAR0050	PAR0057	140.96	0
21	FAM041	PAR0026	PAR0022	159.489	0
21	FAM111	PAR0049	PAR0060	305.107	0
21	FAM025	PAR0006	PAR0006	196.117	0
21	FAM003	PAR0044	PAR0047	291.363	0
21	FAM058	PAR0033	PAR0061	178.584	0
21	FAM116	PAR0051	PAR0010	285.564	0
21	FAM134	PAR0053	PAR0021	285.797	0
21	FAM066	PAR0049	PAR0036	132.571	0
21	FAM037	PAR0039	PAR0019	158.776	0
21	FAM152	PAR0056	PAR0059	140.186	0
21	FAM057	PAR0033	PAR0035	156.923	0
21	FAM161	PAR0059	PAR0021	161.75	0
21	FAM091	PAR0046	PAR0004	185.299	0
21	FAM073	PAR0038	PAR0048	243.244	0
21	FAM004	PAR0001	PAR0001	NA	0
21	FAM055	PAR0032	PAR0061	190.159	0
21	C30	C30	C30	202.187	1
21	FAM171	PAR0064	PAR0014	157.225	0
21	FAM082	PAR0044	PAR0006	168.234	0
21	FAM050	PAR0032	PAR0031	219.861	0
21	FAM052	PAR0032	PAR0018	384.603	0
21	FAM137	PAR0053	PAR0059	243.285	0
21	FAM014	PAR0002	PAR0048	157.771	0
21	FAM149	PAR0056	PAR0008	264.935	0
21	FAM108	PAR0049	PAR0047	199.61	0
21	FAM060	PAR0034	PAR0037	225.282	0
21	FAM019	PAR0003	PAR0023	212.938	0
21	FAM113	PAR0057	PAR0050	NA	0
21	FAM050	PAR0031	PAR0032	240.69	0
21	FAM150	PAR0056	PAR0009	160.443	0
21	FAM160	PAR0059	PAR0009	182.692	0
21	FAM159	PAR0059	PAR0008	148.221	0
21	FAM013	PAR0002	PAR0038	232.076	0
21	FAM095	PAR0046	PAR0058	207.94	0
21	FAM001	PAR0021	PAR0025	162.197	0
21	FAM089	PAR0045	PAR0058	173.898	0
21	C3	C3	C3	169.266	1
21	FAM059	PAR0034	PAR0034	86.136	0
21	FAM061	PAR0034	PAR0040	140.185	0
21	FAM139	PAR0054	PAR0007	214.691	0
21	FAM068	PAR0036	PAR0060	154.284	0
21	FAM145	PAR0054	PAR0061	279.754	0
21	FAM071	PAR0037	PAR0061	237.774	0
21	FAM036	PAR0013	PAR0021	312.505	0
21	FAM103	PAR0060	PAR0047	60.944	0
21	FAM142	PAR0054	PAR0021	189.964	0
21	FAM035	PAR0012	PAR0047	245.916	0
21	FAM001	PAR0025	PAR0021	234.345	0
21	FAM028	PAR0007	PAR0025	277.305	0
21	FAM094	PAR0046	PAR0046	68.629	0
21	FAM117	PAR0051	PAR0013	116.616	0
21	FAM043	PAR0024	PAR0053	185.239	0
21	FAM026	PAR0006	PAR0022	208.392	0
21	FAM112	PAR0050	PAR0050	NA	0
21	FAM129	PAR0052	PAR0047	84.014	0
21	FAM084	PAR0045	PAR0001	142.727	0
21	FAM015	PAR0002	PAR0050	145.806	0
21	FAM167	PAR0060	PAR0060	169.37	0
21	FAM096	PAR0047	PAR0003	142.241	0
21	FAM146	PAR0055	PAR0047	318.181	0
21	FAM018	PAR0003	PAR0022	164.546	0
21	FAM013	PAR0038	PAR0002	142.509	0
21	FAM047	PAR0031	PAR0016	369.411	0
21	FAM077	PAR0039	PAR0029	115.427	0
21	FAM030	PAR0009	PAR0028	115.51	0
21	FAM163	PAR0059	PAR0041	131.424	0
21	FAM169	PAR0015	PAR0024	223.174	0
21	FAM130	PAR0053	PAR0002	185.239	0
21	FAM072	PAR0038	PAR0038	97.645	0
21	C20	C20	C20	271.916	1
21	FAM085	PAR0045	PAR0004	216.504	0
21	FAM168	PAR0009	PAR0008	200.015	0
21	FAM126	PAR0052	PAR0023	315.535	0
21	FAM065	PAR0036	PAR0047	209.44	0
21	FAM066	PAR0036	PAR0049	241.666	0
21	C2	C2	C2	149.288	1
21	FAM021	PAR0004	PAR0020	214.541	0
21	FAM115	PAR0051	PAR0004	258.073	0
21	FAM081	PAR0044	PAR0005	212.196	0
21	FAM060	PAR0037	PAR0034	169.646	0
21	FAM070	PAR0037	PAR0040	147.747	0
21	FAM144	PAR0054	PAR0059	159.567	0
21	FAM017	PAR0006	PAR0003	214.541	0
21	FAM049	PAR0031	PAR0031	46.801	0
21	FAM173	PAR0064	PAR0051	184.229	0
21	FAM127	PAR0052	PAR0026	144.058	0
21	FAM155	PAR0058	PAR0051	193.085	0
21	FAM016	PAR0002	PAR0057	263.816	0
21	FAM027	PAR0006	PAR0023	208.351	0
21	FAM005	PAR0004	PAR0001	227.637	0
21	FAM172	PAR0064	PAR0020	170.088	0
21	FAM046	PAR0031	PAR0029	121.611	0
21	FAM057	PAR0035	PAR0033	151.533	0
21	FAM044	PAR0025	PAR0044	310.276	0
21	FAM009	PAR0001	PAR0061	279.398	0
21	FAM061	PAR0040	PAR0034	211.332	0
21	FAM045	PAR0025	PAR0052	251.805	0
21	FAM121	PAR0051	PAR0061	237.679	0
21	FAM151	PAR0056	PAR0056	30.96	0
21	FAM120	PAR0051	PAR0051	221.143	0
21	FAM070	PAR0040	PAR0037	185.239	0
21	FAM114	PAR0051	PAR0001	219.734	0
21	FAM131	PAR0053	PAR0007	231.06	0
21	FAM138	PAR0053	PAR0061	340.178	0
21	FAM020	PAR0003	PAR0026	77.427	0
21	FAM079	PAR0039	PAR0061	106.324	0
21	FAM152	PAR0059	PAR0056	141.087	0
21	FAM158	PAR0059	PAR0007	167.73	0
21	FAM038	PAR0020	PAR0017	160.386	0
21	FAM056	PAR0033	PAR0033	32.13	0
21	FAM132	PAR0053	PAR0008	260.094	0
21	FAM102	PAR0047	PAR0047	37.639	0
21	C4	C4	C4	182.359	1
21	C10	C10	C10	256.475	1
21	FAM156	PAR0058	PAR0061	309.553	0
21	FAM153	PAR0058	PAR0001	212.581	0
21	FAM012	PAR0002	PAR0028	169.171	0
21	FAM147	PAR0055	PAR0060	394.15	0
21	FAM053	PAR0032	PAR0032	68.722	0
21	FAM103	PAR0047	PAR0060	138.686	0
21	FAM118	PAR0051	PAR0020	284.816	0
21	C1	C1	C1	215.77	1
21	FAM128	PAR0052	PAR0044	204.787	0
22	FAM080	PAR0044	PAR0003	161.296	0
22	FAM041	PAR0026	PAR0022	273.81	0
22	FAM124	PAR0052	PAR0006	224.737	0
22	FAM172	PAR0064	PAR0020	207.006	0
22	FAM085	PAR0045	PAR0004	226.6	0
22	FAM105	PAR0048	PAR0050	176.248	0
22	FAM031	PAR0009	PAR0030	257.595	0
22	FAM027	PAR0006	PAR0023	240.39	0
22	FAM113	PAR0050	PAR0057	106.635	0
22	FAM173	PAR0064	PAR0051	166.658	0
22	FAM099	PAR0047	PAR0022	339.156	0
22	FAM103	PAR0060	PAR0047	38.133	0
22	FAM128	PAR0052	PAR0044	145.267	0
22	FAM069	PAR0037	PAR0037	100.023	0
22	FAM116	PAR0051	PAR0010	304.394	0
22	FAM170	PAR0045	PAR0063	313.235	0
22	FAM009	PAR0001	PAR0061	214.071	0
22	FAM067	PAR0036	PAR0055	251.241	0
22	FAM066	PAR0036	PAR0049	174.882	0
22	FAM011	PAR0002	PAR0021	206.174	0
22	FAM016	PAR0002	PAR0057	237.928	0
22	FAM029	PAR0008	PAR0030	298.07	0
22	FAM161	PAR0059	PAR0021	202.193	0
22	FAM036	PAR0013	PAR0021	375.593	0
22	FAM003	PAR0044	PAR0047	187.153	0
22	FAM061	PAR0034	PAR0040	192.252	0
22	FAM042	PAR0024	PAR0024	266.343	0
22	FAM122	PAR0052	PAR0003	104.093	0
22	C1	C1	C1	49.997	1
22	FAM156	PAR0058	PAR0061	257.401	0
22	FAM132	PAR0053	PAR0008	251.489	0
22	FAM038	PAR0020	PAR0017	149.312	0
22	FAM073	PAR0038	PAR0048	238.989	0
22	FAM155	PAR0058	PAR0051	213.655	0
22	FAM008	PAR0001	PAR0027	158.695	0
22	C10	C10	C10	189.077	1
22	C20	C20	C20	231.359	1
22	FAM004	PAR0001	PAR0001	91.833	0
22	C4	C4	C4	152.321	1
22	FAM142	PAR0054	PAR0021	201.899	0
22	FAM058	PAR0033	PAR0061	140.185	0
22	FAM152	PAR0059	PAR0056	152.624	0
22	FAM133	PAR0053	PAR0009	150.026	0
22	FAM126	PAR0052	PAR0023	120.908	0
22	FAM121	PAR0051	PAR0061	282.818	0
22	FAM119	PAR0051	PAR0024	298.07	0
22	FAM040	PAR0020	PAR0053	190.159	0
22	FAM072	PAR0038	PAR0038	NA	0
22	FAM047	PAR0031	PAR0016	337.067	0
22	FAM103	PAR0047	PAR0060	291.624	0
22	C3	C3	C3	107.233	1
22	FAM064	PAR0035	PAR0061	217.901	0
22	FAM017	PAR0006	PAR0003	255.173	0
22	FAM019	PAR0003	PAR0023	269.805	0
22	FAM127	PAR0052	PAR0026	138.986	0
22	FAM050	PAR0031	PAR0032	214.418	0
22	FAM020	PAR0003	PAR0026	147.634	0
22	FAM108	PAR0049	PAR0047	278.992	0
22	FAM013	PAR0038	PAR0002	209.974	0
22	FAM100	PAR0047	PAR0023	147.134	0
22	FAM065	PAR0036	PAR0047	178.341	0
22	FAM050	PAR0032	PAR0031	94.618	0
22	FAM095	PAR0046	PAR0058	209.297	0
22	FAM149	PAR0056	PAR0008	197.107	0
22	FAM153	PAR0058	PAR0001	161.282	0
22	FAM012	PAR0002	PAR0028	246.733	0
22	FAM136	PAR0053	PAR0054	232.8	0
22	FAM166	PAR0059	PAR0061	184.744	0
22	FAM129	PAR0052	PAR0047	268.77	0
22	FAM045	PAR0025	PAR0052	207.308	0
22	FAM053	PAR0032	PAR0032	85.519	0
22	FAM046	PAR0031	PAR0029	174.778	0
22	FAM079	PAR0039	PAR0061	161.282	0
22	FAM171	PAR0064	PAR0014	191.135	0
22	FAM140	PAR0054	PAR0008	145.059	0
22	FAM114	PAR0051	PAR0001	294.1	0
22	FAM034	PAR0012	PAR0003	247.356	0
22	FAM001	PAR0021	PAR0025	191.014	0
22	FAM083	PAR0044	PAR0026	156.708	0
22	FAM049	PAR0031	PAR0031	179.02	0
22	FAM138	PAR0053	PAR0061	168.227	0
22	FAM005	PAR0004	PAR0001	306.781	0
22	FAM164	PAR0059	PAR0042	237.928	0
22	FAM125	PAR0052	PAR0022	169.266	0
22	FAM063	PAR0035	PAR0029	143.515	0
22	FAM037	PAR0039	PAR0019	182.175	0
22	C2	C2	C2	168.892	1
22	FAM060	PAR0037	PAR0034	215.203	0
22	FAM169	PAR0015	PAR0024	169.266	0
22	FAM110	PAR0049	PAR0055	297.081	0
22	FAM143	PAR0054	PAR0056	243.866	0
22	FAM039	PAR0024	PAR0020	231.395	0
22	FAM043	PAR0024	PAR0053	211.513	0
22	FAM145	PAR0054	PAR0061	196.986	0
22	FAM097	PAR0047	PAR0005	187.448	0
22	FAM144	PAR0054	PAR0059	283.497	0
22	FAM135	PAR0053	PAR0025	122.215	0
22	FAM137	PAR0053	PAR0059	157.697	0
22	FAM113	PAR0057	PAR0050	95.248	0
22	FAM090	PAR0046	PAR0001	243.017	0
22	FAM025	PAR0006	PAR0006	100.179	0
22	FAM104	PAR0047	PAR0061	242.303	0
22	FAM084	PAR0045	PAR0001	141.821	0
22	FAM120	PAR0051	PAR0051	208.308	0
22	FAM068	PAR0036	PAR0060	151.04	0
22	FAM148	PAR0056	PAR0007	180.434	0
22	FAM033	PAR0011	PAR0020	281.714	0
22	FAM078	PAR0039	PAR0035	169.365	0
22	FAM023	PAR0004	PAR0027	269.619	0
22	FAM157	PAR0059	PAR0002	115.026	0
22	FAM057	PAR0033	PAR0035	152.667	0
22	FAM107	PAR0049	PAR0005	201.166	0
22	FAM054	PAR0032	PAR0052	228.049	0
22	FAM074	PAR0038	PAR0050	139.506	0
22	FAM028	PAR0007	PAR0025	169.857	0
22	FAM102	PAR0047	PAR0047	32.303	0
22	FAM158	PAR0059	PAR0007	176.748	0
22	FAM088	PAR0045	PAR0051	227.09	0
22	FAM123	PAR0052	PAR0005	296.386	0
22	FAM005	PAR0001	PAR0004	186.943	0
22	FAM159	PAR0059	PAR0008	43.035	0
22	FAM059	PAR0034	PAR0034	171.181	0
22	FAM021	PAR0004	PAR0020	202.824	0
22	FAM118	PAR0051	PAR0020	137.265	0
22	FAM087	PAR0045	PAR0024	210.895	0
22	FAM060	PAR0034	PAR0037	259.079	0
22	FAM167	PAR0060	PAR0060	229.298	0
22	FAM147	PAR0055	PAR0060	192.501	0
22	FAM134	PAR0053	PAR0021	138.787	0
22	FAM082	PAR0044	PAR0006	273.254	0
22	FAM007	PAR0001	PAR0024	194.834	0
22	FAM131	PAR0053	PAR0007	262.721	0
22	FAM101	PAR0047	PAR0026	248.084	0
22	FAM010	PAR0002	PAR0009	273.663	0
22	FAM026	PAR0006	PAR0022	173.898	0
22	FAM001	PAR0025	PAR0021	230.62	0
22	FAM165	PAR0059	PAR0059	222.244	0
22	C40	C40	C40	173.724	1
22	FAM017	PAR0003	PAR0006	220.085	0
22	FAM061	PAR0040	PAR0034	239.161	0
22	FAM030	PAR0009	PAR0028	158.297	0
22	FAM091	PAR0046	PAR0004	166.633	0
22	FAM075	PAR0038	PAR0057	215.722	0
22	FAM035	PAR0012	PAR0047	173.957	0
22	FAM152	PAR0056	PAR0059	120.793	0
22	FAM096	PAR0047	PAR0003	102.647	0
22	FAM163	PAR0059	PAR0041	12.106	0
22	FAM018	PAR0003	PAR0022	116.616	0
22	FAM062	PAR0034	PAR0061	91.886	0
22	FAM052	PAR0032	PAR0018	331.695	0
22	FAM032	PAR0009	PAR0061	100.973	0
22	FAM094	PAR0046	PAR0046	39.254	0
22	FAM092	PAR0046	PAR0020	156.632	0
22	C30	C30	C30	284.436	1
22	FAM081	PAR0044	PAR0005	153.938	0
22	FAM014	PAR0002	PAR0048	264.286	0
22	FAM055	PAR0032	PAR0061	171.138	0
22	FAM154	PAR0058	PAR0004	307.153	0
22	FAM139	PAR0054	PAR0007	285.678	0
22	FAM141	PAR0054	PAR0009	167.558	0
22	FAM117	PAR0051	PAR0013	194.106	0
22	FAM111	PAR0049	PAR0060	212.017	0
22	FAM076	PAR0039	PAR0027	152.667	0
22	FAM093	PAR0046	PAR0024	236.949	0
22	FAM057	PAR0035	PAR0033	197.2	0
22	FAM151	PAR0056	PAR0056	42.862	0
22	FAM160	PAR0059	PAR0009	203.877	0
22	FAM150	PAR0056	PAR0009	245.502	0
22	FAM024	PAR0004	PAR0061	321.547	0
22	FAM002	PAR0045	PAR0046	216.336	0
22	FAM044	PAR0025	PAR0044	120.407	0
22	FAM015	PAR0002	PAR0050	183.267	0
22	FAM071	PAR0037	PAR0061	272.503	0
22	FAM077	PAR0039	PAR0029	133.162	0
22	FAM056	PAR0033	PAR0033	61.328	0
22	FAM022	PAR0004	PAR0024	204.827	0
22	FAM048	PAR0031	PAR0018	214.984	0
22	FAM162	PAR0059	PAR0025	265.758	0
22	FAM115	PAR0051	PAR0004	283.807	0
22	FAM066	PAR0049	PAR0036	75.657	0
22	FAM109	PAR0049	PAR0049	155.702	0
22	FAM130	PAR0053	PAR0002	193.019	0
22	FAM146	PAR0055	PAR0047	324.636	0
22	FAM070	PAR0040	PAR0037	206.298	0
22	FAM168	PAR0009	PAR0008	151.833	0
22	FAM106	PAR0048	PAR0057	199.587	0
22	FAM039	PAR0020	PAR0024	134.48	0
22	FAM006	PAR0001	PAR0020	209.814	0
22	FAM070	PAR0037	PAR0040	371.222	0
22	FAM013	PAR0002	PAR0038	130.892	0
22	FAM089	PAR0045	PAR0058	227.19	0
22	FAM051	PAR0031	PAR0061	243.017	0
22	FAM112	PAR0050	PAR0050	59.795	0
22	FAM098	PAR0047	PAR0006	269.089	0
22	FAM086	PAR0045	PAR0020	136.834	0
23	FAM058	PAR0033	PAR0061	199.762	0
23	FAM172	PAR0064	PAR0020	158.297	0
23	FAM001	PAR0021	PAR0025	295.267	0
23	FAM005	PAR0004	PAR0001	123.375	0
23	FAM138	PAR0053	PAR0061	206.252	0
23	FAM034	PAR0012	PAR0003	172.087	0
23	FAM112	PAR0050	PAR0050	61.956	0
23	FAM025	PAR0006	PAR0006	111.328	0
23	FAM013	PAR0038	PAR0002	269.102	0
23	FAM151	PAR0056	PAR0056	78.249	0
23	FAM017	PAR0003	PAR0006	236.608	0
23	FAM009	PAR0001	PAR0061	174.4	0
23	FAM144	PAR0054	PAR0059	225.674	0
23	FAM028	PAR0007	PAR0025	221.058	0
23	FAM126	PAR0052	PAR0023	232.973	0
23	FAM109	PAR0049	PAR0049	42.337	0
23	FAM128	PAR0052	PAR0044	114.044	0
23	FAM081	PAR0044	PAR0005	265.383	0
23	FAM061	PAR0034	PAR0040	225.913	0
23	FAM161	PAR0059	PAR0021	181.424	0
23	FAM071	PAR0037	PAR0061	130.576	0
23	FAM057	PAR0033	PAR0035	146.663	0
23	FAM080	PAR0044	PAR0003	108.31	0
23	FAM066	PAR0049	PAR0036	145.118	0
23	FAM076	PAR0039	PAR0027	249.338	0
23	FAM038	PAR0020	PAR0017	302.591	0
23	FAM106	PAR0048	PAR0057	205.009	0
23	FAM094	PAR0046	PAR0046	87.63	0
23	FAM027	PAR0006	PAR0023	124.359	0
23	FAM111	PAR0049	PAR0060	197.429	0
23	FAM006	PAR0001	PAR0020	162.202	0
23	FAM031	PAR0009	PAR0030	288.218	0
23	FAM093	PAR0046	PAR0024	221.852	0
23	FAM026	PAR0006	PAR0022	54.155	0
23	FAM051	PAR0031	PAR0061	178.598	0
23	C4	C4	C4	175.532	1
23	FAM098	PAR0047	PAR0006	65.353	0
23	FAM163	PAR0059	PAR0041	140.484	0
23	FAM173	PAR0064	PAR0051	214.071	0
23	FAM004	PAR0001	PAR0001	105.897	0
23	FAM159	PAR0059	PAR0008	145.174	0
23	FAM119	PAR0051	PAR0024	246.78	0
23	FAM162	PAR0059	PAR0025	224.139	0
23	FAM133	PAR0053	PAR0009	160.386	0
23	FAM108	PAR0049	PAR0047	244.223	0
23	FAM005	PAR0001	PAR0004	145.971	0
23	FAM046	PAR0031	PAR0029	96.217	0
23	FAM114	PAR0051	PAR0001	174.4	0
23	FAM105	PAR0048	PAR0050	37.688	0
23	FAM047	PAR0031	PAR0016	174.778	0
23	FAM013	PAR0002	PAR0038	166.619	0
23	FAM050	PAR0032	PAR0031	136.771	0
23	FAM143	PAR0054	PAR0056	187.963	0
23	FAM136	PAR0053	PAR0054	205.507	0
23	FAM150	PAR0056	PAR0009	253.526	0
23	FAM039	PAR0024	PAR0020	205.235	0
23	FAM084	PAR0045	PAR0001	117.956	0
23	FAM115	PAR0051	PAR0004	247.356	0
23	FAM035	PAR0012	PAR0047	125.752	0
23	FAM142	PAR0054	PAR0021	151.796	0
23	FAM033	PAR0011	PAR0020	164.841	0
23	FAM010	PAR0002	PAR0009	212.97	0
23	FAM069	PAR0037	PAR0037	125.444	0
23	FAM029	PAR0008	PAR0030	229.615	0
23	FAM001	PAR0025	PAR0021	263.422	0
23	FAM059	PAR0034	PAR0034	97.304	0
23	FAM103	PAR0060	PAR0047	27.048	0
23	FAM043	PAR0024	PAR0053	261.096	0
23	FAM132	PAR0053	PAR0008	159.378	0
23	FAM099	PAR0047	PAR0022	211.085	0
23	FAM134	PAR0053	PAR0021	182.403	0
23	FAM129	PAR0052	PAR0047	205.277	0
23	FAM007	PAR0001	PAR0024	150.023	0
23	FAM079	PAR0039	PAR0061	157.464	0
23	C10	C10	C10	110.517	1
23	FAM022	PAR0004	PAR0024	NA	0
23	FAM003	PAR0044	PAR0047	220.923	0
23	FAM002	PAR0045	PAR0046	127.579	0
23	FAM165	PAR0059	PAR0059	281.14	0
23	FAM068	PAR0036	PAR0060	75.18	0
23	FAM169	PAR0015	PAR0024	316.248	0
23	FAM137	PAR0053	PAR0059	318.455	0
23	FAM095	PAR0046	PAR0058	286.513	0
23	FAM032	PAR0009	PAR0061	26.103	0
23	FAM037	PAR0039	PAR0019	99.894	0
23	FAM110	PAR0049	PAR0055	216.172	0
23	FAM018	PAR0003	PAR0022	94.124	0
23	FAM072	PAR0038	PAR0038	65.039	0
23	FAM091	PAR0046	PAR0004	321.614	0
23	FAM052	PAR0032	PAR0018	254.18	0
23	FAM100	PAR0047	PAR0023	298.974	0
23	FAM164	PAR0059	PAR0042	140.254	0
23	FAM103	PAR0047	PAR0060	277.042	0
23	FAM075	PAR0038	PAR0057	179.508	0
23	FAM024	PAR0004	PAR0061	225.913	0
23	FAM170	PAR0045	PAR0063	107.06	0
23	FAM044	PAR0025	PAR0044	132.377	0
23	FAM063	PAR0035	PAR0029	137.581	0
23	FAM045	PAR0025	PAR0052	178.598	0
23	FAM135	PAR0053	PAR0025	258.05	0
23	FAM124	PAR0052	PAR0006	214.744	0
23	FAM148	PAR0056	PAR0007	24.014	0
23	FAM160	PAR0059	PAR0009	161.126	0
23	C30	C30	C30	129.308	1
23	FAM062	PAR0034	PAR0061	266.633	0
23	FAM065	PAR0036	PAR0047	227.512	0
23	FAM030	PAR0009	PAR0028	155.053	0
23	FAM056	PAR0033	PAR0033	52.149	0
23	FAM082	PAR0044	PAR0006	97.977	0
23	FAM064	PAR0035	PAR0061	283.589	0
23	FAM121	PAR0051	PAR0061	130.104	0
23	FAM074	PAR0038	PAR0050	183.037	0
23	FAM048	PAR0031	PAR0018	297.702	0
23	FAM149	PAR0056	PAR0008	186.943	0
23	C1	C1	C1	166.499	1
23	FAM040	PAR0020	PAR0053	139.971	0
23	FAM008	PAR0001	PAR0027	81.568	0
23	FAM145	PAR0054	PAR0061	214.744	0
23	FAM083	PAR0044	PAR0026	170.822	0
23	FAM053	PAR0032	PAR0032	33.5	0
23	FAM147	PAR0055	PAR0060	113.065	0
23	FAM116	PAR0051	PAR0010	133.786	0
23	FAM130	PAR0053	PAR0002	99.333	0
23	FAM125	PAR0052	PAR0022	204.165	0
23	FAM070	PAR0040	PAR0037	164.704	0
23	FAM123	PAR0052	PAR0005	253.871	0
23	FAM019	PAR0003	PAR0023	155.943	0
23	FAM090	PAR0046	PAR0001	91.818	0
23	FAM155	PAR0058	PAR0051	272.413	0
23	FAM014	PAR0002	PAR0048	299.434	0
23	FAM157	PAR0059	PAR0002	145.059	0
23	FAM012	PAR0002	PAR0028	69.706	0
23	FAM042	PAR0024	PAR0024	224.555	0
23	FAM060	PAR0037	PAR0034	157.813	0
23	FAM158	PAR0059	PAR0007	207.087	0
23	FAM015	PAR0002	PAR0050	63.199	0
23	FAM168	PAR0009	PAR0008	183.333	0
23	FAM057	PAR0035	PAR0033	146.722	0
23	FAM154	PAR0058	PAR0004	141.821	0
23	FAM021	PAR0004	PAR0020	274.909	0
23	FAM011	PAR0002	PAR0021	76.985	0
23	FAM171	PAR0064	PAR0014	117.666	0
23	FAM113	PAR0050	PAR0057	25.535	0
23	FAM156	PAR0058	PAR0061	154.383	0
23	FAM146	PAR0055	PAR0047	271.808	0
23	FAM050	PAR0031	PAR0032	195.838	0
23	FAM077	PAR0039	PAR0029	114.044	0
23	FAM055	PAR0032	PAR0061	91.833	0
23	FAM085	PAR0045	PAR0004	NA	0
23	FAM101	PAR0047	PAR0026	283.231	0
23	FAM049	PAR0031	PAR0031	92.898	0
23	FAM141	PAR0054	PAR0009	109.528	0
23	C20	C20	C20	180.508	1
23	FAM017	PAR0006	PAR0003	52.217	0
23	FAM117	PAR0051	PAR0013	152.667	0
23	FAM097	PAR0047	PAR0005	206.298	0
23	FAM131	PAR0053	PAR0007	184.253	0
23	FAM166	PAR0059	PAR0061	82.066	0
23	FAM067	PAR0036	PAR0055	256.736	0
23	FAM054	PAR0032	PAR0052	90.542	0
23	FAM153	PAR0058	PAR0001	114.053	0
23	FAM127	PAR0052	PAR0026	162.398	0
